Country_Name,Country_Code,Region,Year,Fertility_Rate,GDP_Per_Capita
"Iran, Islamic Rep.",IRN,Middle East and North Africa,1997,2.734,"1,824.86"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,1998,2.533,"1,733.48"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,1999,2.358,"1,757.45"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2000,2.211,"1,664.26"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2001,2.092,"1,899.02"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2002,1.997,"1,900.05"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2003,1.925,"2,240.81"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2004,1.87,"2,649.91"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2005,1.831,"3,135.19"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2006,1.805,"3,646.84"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2007,1.788,"4,705.39"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2008,1.779,"5,476.16"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2009,1.772,"5,437.82"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2010,1.765,"6,299.92"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2011,1.755,"7,874.48"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2012,1.742,"7,710.51"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2013,1.726,"6,631.30"
"Iran, Islamic Rep.",IRN,Middle East and North Africa,2014,1.707,"5,442.87"
Iraq,IRQ,Middle East and North Africa,1960,6.252,231.03
Iraq,IRQ,Middle East and North Africa,1961,6.364,245.03
Iraq,IRQ,Middle East and North Africa,1962,6.514,254.7
Iraq,IRQ,Middle East and North Africa,1963,6.689,250.79
Iraq,IRQ,Middle East and North Africa,1964,6.872,288.16
Iraq,IRQ,Middle East and North Africa,1968,7.362,312.82
Iraq,IRQ,Middle East and North Africa,1969,7.383,313.82
Iraq,IRQ,Middle East and North Africa,1970,7.362,330.89
Iraq,IRQ,Middle East and North Africa,1971,7.308,376.89
Iraq,IRQ,Middle East and North Africa,1972,7.234,388.1
Iraq,IRQ,Middle East and North Africa,1973,7.153,468.84
Iraq,IRQ,Middle East and North Africa,1974,7.072,"1,018.07"
Iraq,IRQ,Middle East and North Africa,1975,6.993,"1,151.82"
Iraq,IRQ,Middle East and North Africa,1976,6.915,"1,471.21"
Iraq,IRQ,Middle East and North Africa,1977,6.834,"1,592.02"
Iraq,IRQ,Middle East and North Africa,1978,6.748,"1,847.88"
Iraq,IRQ,Middle East and North Africa,1979,6.658,"2,852.37"
Iraq,IRQ,Middle East and North Africa,1980,6.569,"3,911.54"
Iraq,IRQ,Middle East and North Africa,1981,6.485,"2,735.60"
Iraq,IRQ,Middle East and North Africa,1982,6.407,"2,950.29"
Iraq,IRQ,Middle East and North Africa,1983,6.338,"2,738.31"
Iraq,IRQ,Middle East and North Africa,1984,6.276,"3,078.15"
Iraq,IRQ,Middle East and North Africa,1985,6.22,"3,099.88"
Iraq,IRQ,Middle East and North Africa,1986,6.164,"2,956.96"
Iraq,IRQ,Middle East and North Africa,1987,6.105,"3,474.34"
Iraq,IRQ,Middle East and North Africa,1988,6.039,"3,752.20"
Iraq,IRQ,Middle East and North Africa,1989,5.965,"3,850.35"
Iraq,IRQ,Middle East and North Africa,1990,5.882,"10,291.86"
Iraq,IRQ,Middle East and North Africa,2004,4.623,"1,391.61"
Iraq,IRQ,Middle East and North Africa,2005,4.608,"1,848.97"
Iraq,IRQ,Middle East and North Africa,2006,4.61,"2,350.19"
Iraq,IRQ,Middle East and North Africa,2007,4.623,"3,125.58"
Iraq,IRQ,Middle East and North Africa,2008,4.639,"4,512.99"
Iraq,IRQ,Middle East and North Africa,2009,4.653,"3,725.68"
Iraq,IRQ,Middle East and North Africa,2010,4.659,"4,487.37"
Iraq,IRQ,Middle East and North Africa,2011,4.654,"5,828.76"
Iraq,IRQ,Middle East and North Africa,2012,4.637,"6,614.58"
Iraq,IRQ,Middle East and North Africa,2013,4.607,"6,879.70"
Iraq,IRQ,Middle East and North Africa,2014,4.566,"6,484.53"
Iraq,IRQ,Middle East and North Africa,2015,4.515,"4,943.76"
Ireland,IRL,Europe and Central Asia,1960,3.78,685.61
Ireland,IRL,Europe and Central Asia,1961,3.78,739.28
Ireland,IRL,Europe and Central Asia,1962,3.92,797.01
Ireland,IRL,Europe and Central Asia,1963,4.01,852.14
Ireland,IRL,Europe and Central Asia,1964,4.07,965.14
Ireland,IRL,Europe and Central Asia,1965,4.04,"1,023.77"
Ireland,IRL,Europe and Central Asia,1966,3.94,"1,074.51"
Ireland,IRL,Europe and Central Asia,1967,3.84,"1,152.00"
Ireland,IRL,Europe and Central Asia,1968,3.77,"1,124.52"
Ireland,IRL,Europe and Central Asia,1969,3.83,"1,291.35"
Ireland,IRL,Europe and Central Asia,1970,3.85,"1,487.99"
Ireland,IRL,Europe and Central Asia,1971,3.93,"1,705.62"
Ireland,IRL,Europe and Central Asia,1972,3.84,"2,082.52"
Ireland,IRL,Europe and Central Asia,1973,3.71,"2,426.67"
Ireland,IRL,Europe and Central Asia,1974,3.59,"2,519.42"
Ireland,IRL,Europe and Central Asia,1975,3.37,"2,976.34"
Ireland,IRL,Europe and Central Asia,1976,3.29,"2,922.47"
Ireland,IRL,Europe and Central Asia,1977,3.24,"3,430.46"
Ireland,IRL,Europe and Central Asia,1978,3.21,"4,404.34"
Ireland,IRL,Europe and Central Asia,1979,3.21,"5,435.34"
Ireland,IRL,Europe and Central Asia,1980,3.21,"6,378.74"
Ireland,IRL,Europe and Central Asia,1981,3.05,"5,992.08"
Ireland,IRL,Europe and Central Asia,1982,2.94,"6,166.73"
Ireland,IRL,Europe and Central Asia,1983,2.74,"5,921.10"
Ireland,IRL,Europe and Central Asia,1984,2.58,"5,697.66"
Ireland,IRL,Europe and Central Asia,1985,2.48,"6,017.68"
Ireland,IRL,Europe and Central Asia,1986,2.44,"8,120.20"
Ireland,IRL,Europe and Central Asia,1987,2.32,"9,591.39"
Ireland,IRL,Europe and Central Asia,1988,2.17,"10,726.47"
Ireland,IRL,Europe and Central Asia,1989,2.08,"11,186.88"
Ireland,IRL,Europe and Central Asia,1990,2.11,"14,045.19"
Ireland,IRL,Europe and Central Asia,1991,2.08,"14,101.15"
Ireland,IRL,Europe and Central Asia,1992,1.99,"15,729.93"
Ireland,IRL,Europe and Central Asia,1993,1.9,"14,671.56"
Ireland,IRL,Europe and Central Asia,1994,1.85,"15,918.67"
Ireland,IRL,Europe and Central Asia,1995,1.84,"19,177.41"
Ireland,IRL,Europe and Central Asia,1996,1.88,"20,856.30"
Ireland,IRL,Europe and Central Asia,1997,1.93,"22,540.26"
Ireland,IRL,Europe and Central Asia,1998,1.94,"24,271.21"
Ireland,IRL,Europe and Central Asia,1999,1.9,"26,308.41"
Ireland,IRL,Europe and Central Asia,2000,1.89,"26,241.92"
Ireland,IRL,Europe and Central Asia,2001,1.94,"28,223.54"
Ireland,IRL,Europe and Central Asia,2002,1.97,"32,539.02"
Ireland,IRL,Europe and Central Asia,2003,1.96,"41,107.16"
Ireland,IRL,Europe and Central Asia,2004,1.93,"47,631.06"
Ireland,IRL,Europe and Central Asia,2005,1.86,"50,886.83"
Ireland,IRL,Europe and Central Asia,2006,1.91,"54,326.10"
Ireland,IRL,Europe and Central Asia,2007,2.01,"61,388.17"
Ireland,IRL,Europe and Central Asia,2008,2.06,"61,235.40"
Ireland,IRL,Europe and Central Asia,2009,2.06,"51,983.79"
Ireland,IRL,Europe and Central Asia,2010,2.05,"48,541.48"
Ireland,IRL,Europe and Central Asia,2011,2.03,"52,564.26"
Ireland,IRL,Europe and Central Asia,2012,2,"49,231.36"
Ireland,IRL,Europe and Central Asia,2013,1.96,"52,034.77"
Ireland,IRL,Europe and Central Asia,2014,1.94,"55,503.33"
Ireland,IRL,Europe and Central Asia,2015,1.94,"61,093.69"
Israel,ISR,Middle East and North Africa,1960,3.866,"1,229.17"
Israel,ISR,Middle East and North Africa,1961,3.858,"1,436.38"
Israel,ISR,Middle East and North Africa,1962,3.85,"1,094.64"
Israel,ISR,Middle East and North Africa,1963,3.838,"1,257.81"
Israel,ISR,Middle East and North Africa,1964,3.826,"1,375.89"
Israel,ISR,Middle East and North Africa,1965,3.814,"1,429.31"
Israel,ISR,Middle East and North Africa,1966,3.802,"1,513.88"
Israel,ISR,Middle East and North Africa,1967,3.79,"1,468.12"
Israel,ISR,Middle East and North Africa,1968,3.786,"1,647.88"
Israel,ISR,Middle East and North Africa,1969,3.782,"1,852.39"
Israel,ISR,Middle East and North Africa,1970,3.778,"2,107.49"
Israel,ISR,Middle East and North Africa,1971,3.774,"1,906.73"
Israel,ISR,Middle East and North Africa,1972,3.77,"2,381.27"
Israel,ISR,Middle East and North Africa,1973,3.698,"2,956.68"
Israel,ISR,Middle East and North Africa,1974,3.626,"4,141.62"
Israel,ISR,Middle East and North Africa,1975,3.554,"3,770.82"
Israel,ISR,Middle East and North Africa,1976,3.482,"3,498.41"
Israel,ISR,Middle East and North Africa,1977,3.41,"3,982.84"
Israel,ISR,Middle East and North Africa,1978,3.354,"3,785.27"
Israel,ISR,Middle East and North Africa,1979,3.298,"4,700.48"
Israel,ISR,Middle East and North Africa,1980,3.242,"5,643.30"
Israel,ISR,Middle East and North Africa,1981,3.186,"5,879.32"
Israel,ISR,Middle East and North Africa,1982,3.13,"6,087.66"
Israel,ISR,Middle East and North Africa,1983,3.106,"6,685.16"
Israel,ISR,Middle East and North Africa,1984,3.082,"6,262.00"
Israel,ISR,Middle East and North Africa,1985,3.058,"5,698.47"
Israel,ISR,Middle East and North Africa,1986,3.034,"6,909.11"
Israel,ISR,Middle East and North Africa,1987,3.01,"8,120.22"
Israel,ISR,Middle East and North Africa,1988,2.948,"9,881.43"
Israel,ISR,Middle East and North Africa,1989,2.886,"9,871.57"
Israel,ISR,Middle East and North Africa,1990,2.824,"11,264.02"
Israel,ISR,Middle East and North Africa,1991,2.762,"11,956.01"
Israel,ISR,Middle East and North Africa,1992,2.7,"12,838.42"
Israel,ISR,Middle East and North Africa,1993,2.8,"12,531.00"
Israel,ISR,Middle East and North Africa,1994,2.9,"13,830.29"
Israel,ISR,Middle East and North Africa,1995,2.9,"18,028.64"
Israel,ISR,Middle East and North Africa,1996,2.9,"19,285.68"
Israel,ISR,Middle East and North Africa,1997,2.94,"19,627.14"
Israel,ISR,Middle East and North Africa,1998,2.98,"19,400.10"
Israel,ISR,Middle East and North Africa,1999,2.965,"19,136.71"
Israel,ISR,Middle East and North Africa,2000,2.95,"21,052.10"
Israel,ISR,Middle East and North Africa,2001,2.92,"20,306.20"
Israel,ISR,Middle East and North Africa,2002,2.89,"18,431.16"
Israel,ISR,Middle East and North Africa,2003,2.95,"18,947.00"
Israel,ISR,Middle East and North Africa,2004,2.9,"19,888.17"
Israel,ISR,Middle East and North Africa,2005,2.84,"20,611.18"
Israel,ISR,Middle East and North Africa,2006,2.88,"21,905.02"
Israel,ISR,Middle East and North Africa,2007,2.9,"25,008.60"
Israel,ISR,Middle East and North Africa,2008,2.96,"29,657.44"
Israel,ISR,Middle East and North Africa,2009,2.96,"27,795.88"
Israel,ISR,Middle East and North Africa,2010,3.03,"30,661.99"
Israel,ISR,Middle East and North Africa,2011,2.98,"33,657.16"
Israel,ISR,Middle East and North Africa,2012,3.05,"32,569.60"
Israel,ISR,Middle East and North Africa,2013,3.03,"36,393.67"
Israel,ISR,Middle East and North Africa,2014,3.08,"37,582.85"
Israel,ISR,Middle East and North Africa,2015,3.09,"35,729.37"
Italy,ITA,Europe and Central Asia,1960,2.37,804.49
Italy,ITA,Europe and Central Asia,1961,2.42,887.34
Italy,ITA,Europe and Central Asia,1962,2.44,990.26
Italy,ITA,Europe and Central Asia,1963,2.5,"1,126.02"
Italy,ITA,Europe and Central Asia,1964,2.65,"1,222.54"
Italy,ITA,Europe and Central Asia,1965,2.59,"1,304.45"
Italy,ITA,Europe and Central Asia,1966,2.57,"1,402.44"
Italy,ITA,Europe and Central Asia,1967,2.5,"1,533.69"
Italy,ITA,Europe and Central Asia,1968,2.49,"1,651.94"
Italy,ITA,Europe and Central Asia,1969,2.46,"1,813.39"
Italy,ITA,Europe and Central Asia,1970,2.38,"2,099.91"
Italy,ITA,Europe and Central Asia,1971,2.4,"2,298.00"
Italy,ITA,Europe and Central Asia,1972,2.35,"2,662.33"
Italy,ITA,Europe and Central Asia,1973,2.3,"3,194.68"
Italy,ITA,Europe and Central Asia,1974,2.28,"3,609.20"
Italy,ITA,Europe and Central Asia,1975,2.17,"4,093.45"
Italy,ITA,Europe and Central Asia,1976,2.04,"4,019.80"
Italy,ITA,Europe and Central Asia,1977,1.93,"4,588.41"
Italy,ITA,Europe and Central Asia,1978,1.84,"5,591.99"
Italy,ITA,Europe and Central Asia,1979,1.73,"6,967.23"
Italy,ITA,Europe and Central Asia,1980,1.64,"8,429.02"
Italy,ITA,Europe and Central Asia,1981,1.58,"7,597.69"
Italy,ITA,Europe and Central Asia,1982,1.56,"7,531.60"
Italy,ITA,Europe and Central Asia,1983,1.51,"7,806.74"
Italy,ITA,Europe and Central Asia,1984,1.46,"7,714.19"
Italy,ITA,Europe and Central Asia,1985,1.42,"7,964.33"
Italy,ITA,Europe and Central Asia,1986,1.35,"11,277.69"
Italy,ITA,Europe and Central Asia,1987,1.33,"14,187.77"
Italy,ITA,Europe and Central Asia,1988,1.36,"15,692.73"
Italy,ITA,Europe and Central Asia,1989,1.33,"16,332.61"
Italy,ITA,Europe and Central Asia,1990,1.33,"20,757.09"
Italy,ITA,Europe and Central Asia,1991,1.3,"21,884.10"
Italy,ITA,Europe and Central Asia,1992,1.3,"23,166.80"
Italy,ITA,Europe and Central Asia,1993,1.25,"18,676.95"
Italy,ITA,Europe and Central Asia,1994,1.21,"19,273.84"
Italy,ITA,Europe and Central Asia,1995,1.19,"20,596.39"
Italy,ITA,Europe and Central Asia,1996,1.2,"23,020.10"
Italy,ITA,Europe and Central Asia,1997,1.21,"21,779.62"
Italy,ITA,Europe and Central Asia,1998,1.21,"22,252.36"
Italy,ITA,Europe and Central Asia,1999,1.23,"21,936.82"
Italy,ITA,Europe and Central Asia,2000,1.26,"20,051.24"
Italy,ITA,Europe and Central Asia,2001,1.25,"20,400.81"
Italy,ITA,Europe and Central Asia,2002,1.27,"22,196.51"
Italy,ITA,Europe and Central Asia,2003,1.29,"27,387.23"
Italy,ITA,Europe and Central Asia,2004,1.34,"31,174.56"
Italy,ITA,Europe and Central Asia,2005,1.34,"31,959.26"
Italy,ITA,Europe and Central Asia,2006,1.37,"33,410.75"
Italy,ITA,Europe and Central Asia,2007,1.4,"37,698.79"
Italy,ITA,Europe and Central Asia,2008,1.45,"40,640.18"
Italy,ITA,Europe and Central Asia,2009,1.45,"36,976.85"
Italy,ITA,Europe and Central Asia,2010,1.46,"35,851.51"
Italy,ITA,Europe and Central Asia,2011,1.44,"38,332.30"
Italy,ITA,Europe and Central Asia,2012,1.43,"34,814.12"
Italy,ITA,Europe and Central Asia,2013,1.39,"35,370.27"
Italy,ITA,Europe and Central Asia,2014,1.37,"35,365.10"
Italy,ITA,Europe and Central Asia,2015,1.37,"29,993.08"
Jamaica,JAM,Latin America and Caribbean,1960,5.419,428.63
Jamaica,JAM,Latin America and Caribbean,1961,5.529,452.13
Jamaica,JAM,Latin America and Caribbean,1962,5.627,462.59
Jamaica,JAM,Latin America and Caribbean,1963,5.711,483.53
Jamaica,JAM,Latin America and Caribbean,1964,5.775,516.76
Jamaica,JAM,Latin America and Caribbean,1965,5.815,551.28
Jamaica,JAM,Latin America and Caribbean,1966,5.821,613.89
Jamaica,JAM,Latin America and Caribbean,1967,5.79,635.1
Jamaica,JAM,Latin America and Caribbean,1968,5.722,592.94
Jamaica,JAM,Latin America and Caribbean,1969,5.617,644.13
Jamaica,JAM,Latin America and Caribbean,1970,5.477,749.87
Jamaica,JAM,Latin America and Caribbean,1971,5.305,810.35
Jamaica,JAM,Latin America and Caribbean,1972,5.108,971.75
Jamaica,JAM,Latin America and Caribbean,1973,4.899,972.39
Jamaica,JAM,Latin America and Caribbean,1974,4.685,"1,193.59"
Jamaica,JAM,Latin America and Caribbean,1975,4.478,"1,417.57"
Jamaica,JAM,Latin America and Caribbean,1976,4.286,"1,451.72"
Jamaica,JAM,Latin America and Caribbean,1977,4.115,"1,572.75"
Jamaica,JAM,Latin America and Caribbean,1978,3.965,"1,265.88"
Jamaica,JAM,Latin America and Caribbean,1979,3.839,"1,147.20"
Jamaica,JAM,Latin America and Caribbean,1980,3.733,"1,250.64"
Jamaica,JAM,Latin America and Caribbean,1981,3.643,"1,369.28"
Jamaica,JAM,Latin America and Caribbean,1982,3.559,"1,488.67"
Jamaica,JAM,Latin America and Caribbean,1983,3.477,"1,608.65"
Jamaica,JAM,Latin America and Caribbean,1984,3.394,"1,039.16"
Jamaica,JAM,Latin America and Caribbean,1985,3.308,908.27
Jamaica,JAM,Latin America and Caribbean,1986,3.223,"1,180.48"
Jamaica,JAM,Latin America and Caribbean,1987,3.142,"1,399.57"
Jamaica,JAM,Latin America and Caribbean,1988,3.069,"1,622.06"
Jamaica,JAM,Latin America and Caribbean,1989,3.003,"1,857.29"
Jamaica,JAM,Latin America and Caribbean,1990,2.947,"1,924.81"
Jamaica,JAM,Latin America and Caribbean,1991,2.899,"1,694.17"
Jamaica,JAM,Latin America and Caribbean,1992,2.86,"1,457.37"
Jamaica,JAM,Latin America and Caribbean,1993,2.826,"1,988.13"
Jamaica,JAM,Latin America and Caribbean,1994,2.797,"1,989.48"
Jamaica,JAM,Latin America and Caribbean,1995,2.768,"2,321.43"
Jamaica,JAM,Latin America and Caribbean,1996,2.738,"2,589.00"
Jamaica,JAM,Latin America and Caribbean,1997,2.704,"2,938.47"
Jamaica,JAM,Latin America and Caribbean,1998,2.666,"3,407.93"
Jamaica,JAM,Latin America and Caribbean,1999,2.623,"3,409.25"
Jamaica,JAM,Latin America and Caribbean,2000,2.577,"3,434.25"
Jamaica,JAM,Latin America and Caribbean,2001,2.529,"3,470.89"
Jamaica,JAM,Latin America and Caribbean,2002,2.482,"3,679.31"
Jamaica,JAM,Latin America and Caribbean,2003,2.439,"3,547.20"
Jamaica,JAM,Latin America and Caribbean,2004,2.398,"3,810.36"
Jamaica,JAM,Latin America and Caribbean,2005,2.361,"4,184.05"
Jamaica,JAM,Latin America and Caribbean,2006,2.325,"4,423.47"
Jamaica,JAM,Latin America and Caribbean,2007,2.289,"4,741.58"
Jamaica,JAM,Latin America and Caribbean,2008,2.251,"5,033.79"
Jamaica,JAM,Latin America and Caribbean,2009,2.213,"4,410.58"
Jamaica,JAM,Latin America and Caribbean,2010,2.174,"4,812.48"
Jamaica,JAM,Latin America and Caribbean,2011,2.136,"5,246.58"
Jamaica,JAM,Latin America and Caribbean,2012,2.102,"5,357.44"
Jamaica,JAM,Latin America and Caribbean,2013,2.072,"5,148.02"
Jamaica,JAM,Latin America and Caribbean,2014,2.046,"4,993.19"
Jamaica,JAM,Latin America and Caribbean,2015,2.025,"5,105.79"
Japan,JPN,East Asia and Pacific,1960,2.001,479
Japan,JPN,East Asia and Pacific,1961,2.05,563.59
Japan,JPN,East Asia and Pacific,1962,2.01,633.64
Japan,JPN,East Asia and Pacific,1963,2.02,717.87
Japan,JPN,East Asia and Pacific,1964,2.05,835.66
Japan,JPN,East Asia and Pacific,1965,2.139,919.78
Japan,JPN,East Asia and Pacific,1966,1.58,"1,058.50"
Japan,JPN,East Asia and Pacific,1967,2.02,"1,228.91"
Japan,JPN,East Asia and Pacific,1968,2.13,"1,450.62"
Japan,JPN,East Asia and Pacific,1969,2.13,"1,669.10"
Japan,JPN,East Asia and Pacific,1970,2.135,"2,003.65"
Japan,JPN,East Asia and Pacific,1971,2.16,"2,234.26"
Japan,JPN,East Asia and Pacific,1972,2.14,"2,917.66"
Japan,JPN,East Asia and Pacific,1973,2.14,"3,931.30"
Japan,JPN,East Asia and Pacific,1974,2.05,"4,281.36"
Japan,JPN,East Asia and Pacific,1975,1.909,"4,581.57"
Japan,JPN,East Asia and Pacific,1976,1.85,"5,111.30"
Japan,JPN,East Asia and Pacific,1977,1.8,"6,230.34"
Japan,JPN,East Asia and Pacific,1978,1.79,"8,675.01"
Japan,JPN,East Asia and Pacific,1979,1.77,"8,953.59"
Japan,JPN,East Asia and Pacific,1980,1.75,"9,307.84"
Japan,JPN,East Asia and Pacific,1981,1.74,"10,212.38"
Japan,JPN,East Asia and Pacific,1982,1.77,"9,428.87"
Japan,JPN,East Asia and Pacific,1983,1.8,"10,213.96"
Japan,JPN,East Asia and Pacific,1984,1.81,"10,786.79"
Japan,JPN,East Asia and Pacific,1985,1.76,"11,465.73"
Japan,JPN,East Asia and Pacific,1986,1.72,"16,882.27"
Japan,JPN,East Asia and Pacific,1987,1.69,"20,355.61"
Japan,JPN,East Asia and Pacific,1988,1.66,"24,592.77"
Japan,JPN,East Asia and Pacific,1989,1.57,"24,505.77"
Japan,JPN,East Asia and Pacific,1990,1.54,"25,123.63"
Japan,JPN,East Asia and Pacific,1991,1.53,"28,540.77"
Japan,JPN,East Asia and Pacific,1992,1.502,"31,013.65"
Japan,JPN,East Asia and Pacific,1993,1.458,"35,451.30"
Japan,JPN,East Asia and Pacific,1994,1.5,"39,268.57"
Japan,JPN,East Asia and Pacific,1995,1.422,"43,440.37"
Japan,JPN,East Asia and Pacific,1996,1.425,"38,436.93"
Japan,JPN,East Asia and Pacific,1997,1.388,"35,021.72"
Japan,JPN,East Asia and Pacific,1998,1.384,"31,902.77"
Japan,JPN,East Asia and Pacific,1999,1.342,"36,026.56"
Japan,JPN,East Asia and Pacific,2000,1.359,"38,532.04"
Japan,JPN,East Asia and Pacific,2001,1.33,"33,846.47"
Japan,JPN,East Asia and Pacific,2002,1.32,"32,289.35"
Japan,JPN,East Asia and Pacific,2003,1.29,"34,808.39"
Japan,JPN,East Asia and Pacific,2004,1.29,"37,688.72"
Japan,JPN,East Asia and Pacific,2005,1.26,"37,217.65"
Japan,JPN,East Asia and Pacific,2006,1.32,"35,433.99"
Japan,JPN,East Asia and Pacific,2007,1.34,"35,275.23"
Japan,JPN,East Asia and Pacific,2008,1.37,"39,339.30"
Japan,JPN,East Asia and Pacific,2009,1.37,"40,855.18"
Japan,JPN,East Asia and Pacific,2010,1.39,"44,507.66"
Japan,JPN,East Asia and Pacific,2011,1.39,"48,173.93"
Japan,JPN,East Asia and Pacific,2012,1.41,"48,629.20"
Japan,JPN,East Asia and Pacific,2013,1.43,"40,488.24"
Japan,JPN,East Asia and Pacific,2014,1.42,"38,139.42"
Japan,JPN,East Asia and Pacific,2015,1.46,"34,523.70"
Jordan,JOR,Middle East and North Africa,1965,8.057,535.66
Jordan,JOR,Middle East and North Africa,1966,8.053,543.44
Jordan,JOR,Middle East and North Africa,1967,8.033,478.45
Jordan,JOR,Middle East and North Africa,1968,8.004,389.99
Jordan,JOR,Middle East and North Africa,1969,7.968,449.9
Jordan,JOR,Middle East and North Africa,1970,7.926,386.52
Jordan,JOR,Middle East and North Africa,1971,7.876,389.82
Jordan,JOR,Middle East and North Africa,1972,7.818,435.23
Jordan,JOR,Middle East and North Africa,1973,7.75,503.7
Jordan,JOR,Middle East and North Africa,1974,7.675,620.46
Jordan,JOR,Middle East and North Africa,1975,7.598,686.63
Jordan,JOR,Middle East and North Africa,1976,7.523,837.98
Jordan,JOR,Middle East and North Africa,1977,7.455,"1,002.32"
Jordan,JOR,Middle East and North Africa,1978,7.391,"1,212.46"
Jordan,JOR,Middle East and North Africa,1979,7.329,"1,481.38"
Jordan,JOR,Middle East and North Africa,1980,7.262,"1,714.42"
Jordan,JOR,Middle East and North Africa,1981,7.178,"1,853.47"
Jordan,JOR,Middle East and North Africa,1982,7.071,"1,900.38"
Jordan,JOR,Middle East and North Africa,1983,6.935,"1,915.61"
Jordan,JOR,Middle East and North Africa,1984,6.771,"1,855.66"
Jordan,JOR,Middle East and North Africa,1985,6.581,"1,794.48"
Jordan,JOR,Middle East and North Africa,1986,6.373,"2,219.57"
Jordan,JOR,Middle East and North Africa,1987,6.157,"2,265.19"
Jordan,JOR,Middle East and North Africa,1988,5.943,"2,033.65"
Jordan,JOR,Middle East and North Africa,1989,5.734,"1,315.15"
Jordan,JOR,Middle East and North Africa,1990,5.536,"1,238.67"
Jordan,JOR,Middle East and North Africa,1991,5.349,"1,227.65"
Jordan,JOR,Middle East and North Africa,1992,5.169,"1,418.65"
Jordan,JOR,Middle East and North Africa,1993,4.997,"1,416.61"
Jordan,JOR,Middle East and North Africa,1994,4.832,"1,501.33"
Jordan,JOR,Middle East and North Africa,1995,4.677,"1,557.22"
Jordan,JOR,Middle East and North Africa,1996,4.531,"1,557.60"
Jordan,JOR,Middle East and North Africa,1997,4.396,"1,593.84"
Jordan,JOR,Middle East and North Africa,1998,4.272,"1,711.76"
Jordan,JOR,Middle East and North Africa,1999,4.158,"1,736.69"
Jordan,JOR,Middle East and North Africa,2000,4.056,"1,774.09"
Jordan,JOR,Middle East and North Africa,2001,3.964,"1,850.06"
Jordan,JOR,Middle East and North Africa,2002,3.882,"1,939.77"
Jordan,JOR,Middle East and North Africa,2003,3.809,"2,021.46"
Jordan,JOR,Middle East and North Africa,2004,3.745,"2,205.80"
Jordan,JOR,Middle East and North Africa,2005,3.69,"2,360.53"
Jordan,JOR,Middle East and North Africa,2006,3.646,"2,722.67"
Jordan,JOR,Middle East and North Africa,2007,3.613,"2,970.89"
Jordan,JOR,Middle East and North Africa,2008,3.588,"3,655.86"
Jordan,JOR,Middle East and North Africa,2009,3.57,"3,800.68"
Jordan,JOR,Middle East and North Africa,2010,3.553,"4,054.27"
Jordan,JOR,Middle East and North Africa,2011,3.533,"4,266.08"
Jordan,JOR,Middle East and North Africa,2012,3.505,"4,423.12"
Jordan,JOR,Middle East and North Africa,2013,3.468,"4,656.22"
Jordan,JOR,Middle East and North Africa,2014,3.422,"4,830.98"
Jordan,JOR,Middle East and North Africa,2015,3.366,"4,940.05"
Kazakhstan,KAZ,Europe and Central Asia,1990,2.72,"1,647.46"
Kazakhstan,KAZ,Europe and Central Asia,1991,2.61,"1,512.49"
Kazakhstan,KAZ,Europe and Central Asia,1992,2.5,"1,515.10"
Kazakhstan,KAZ,Europe and Central Asia,1993,2.3,"1,433.46"
Kazakhstan,KAZ,Europe and Central Asia,1994,2.28,"1,320.32"
Kazakhstan,KAZ,Europe and Central Asia,1995,2.26,"1,288.24"
Kazakhstan,KAZ,Europe and Central Asia,1996,2.13,"1,350.33"
Kazakhstan,KAZ,Europe and Central Asia,1997,2,"1,445.57"
Kazakhstan,KAZ,Europe and Central Asia,1998,1.8,"1,468.70"
Kazakhstan,KAZ,Europe and Central Asia,1999,1.7,"1,130.11"
Kazakhstan,KAZ,Europe and Central Asia,2000,1.8,"1,229.00"
Kazakhstan,KAZ,Europe and Central Asia,2001,1.9,"1,490.93"
Kazakhstan,KAZ,Europe and Central Asia,2002,2,"1,658.03"
Kazakhstan,KAZ,Europe and Central Asia,2003,2.03,"2,068.12"
Kazakhstan,KAZ,Europe and Central Asia,2004,2.21,"2,874.29"
Kazakhstan,KAZ,Europe and Central Asia,2005,2.22,"3,771.28"
Kazakhstan,KAZ,Europe and Central Asia,2006,2.36,"5,291.58"
Kazakhstan,KAZ,Europe and Central Asia,2007,2.5,"6,771.41"
Kazakhstan,KAZ,Europe and Central Asia,2008,2.7,"8,513.56"
Kazakhstan,KAZ,Europe and Central Asia,2009,2.55,"7,165.28"
Kazakhstan,KAZ,Europe and Central Asia,2010,2.6,"9,070.65"
